ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD_SOCIAL;TOTAL_NACIDOS
2014;Sin Dato;28;Masculino;Subsidiado;1
2014;06 - Tunjuelito;40;Femenino;Subsidiado;3
2014;19 - Ciudad Bolívar;42;Masculino;No Asegurado;2
2014;13 - Teusaquillo;26;Femenino;Excepción;2
2014;01 - Usaquén;36;Femenino;Excepción;4
2014;06 - Tunjuelito;19;Femenino;Excepción;2
2014;Sin Dato;16;Masculino;Contributivo;1
2014;15 - Antonio Nariño;21;Femenino;Subsidiado;4
2014;Sin Dato;15;Femenino;No Asegurado;1
2014;12 - Barrios Unidos;39;Femenino;No Asegurado;1
2014;11 - Suba;13;Femenino;Subsidiado;1
2014;Sin Dato;29;Femenino;Contributivo;2
2014;02 - Chapinero;29;Femenino;No Asegurado;1
2014;13 - Teusaquillo;26;Masculino;Excepción;1
2014;10 - Engativá;49;Masculino;Contributivo;1
2014;03 - Santa Fe;39;Masculino;No Asegurado;1
2014;16 - Puente Aranda;38;Masculino;Excepción;1
2014;04 - San Cristóbal;15;Femenino;No Asegurado;1
2014;14 - Los Mártires;27;Femenino;No Asegurado;2
2014;15 - Antonio Nariño;47;Femenino;Contributivo;1
2014;04 - San Cristóbal;38;Femenino;No Asegurado;3
2014;05 - Usme;42;Masculino;No Asegurado;2
2014;02 - Chapinero;15;Masculino;Subsidiado;3
2014;19 - Ciudad Bolívar;31;Femenino;Excepción;3
2014;03 - Santa Fe;15;Masculino;Excepción;1
2014;08 - Kennedy;37;Masculino;Excepción;6
2014;04 - San Cristóbal;39;Femenino;No Asegurado;3
2014;10 - Engativá;13;Femenino;Contributivo;1
2014;06 - Tunjuelito;40;Masculino;No Asegurado;3
2014;06 - Tunjuelito;14;Masculino;Subsidiado;3
2014;03 - Santa Fe;38;Femenino;Subsidiado;2
2014;13 - Teusaquillo;15;Femenino;Contributivo;2
2014;18 - Rafael Uribe Uribe;42;Femenino;No Asegurado;1
2014;07 - Bosa;37;Masculino;Excepción;1
2014;12 - Barrios Unidos;15;Femenino;Contributivo;3
2014;14 - Los Mártires;19;Femenino;Excepción;2
2014;15 - Antonio Nariño;33;Masculino;Subsidiado;4
2014;10 - Engativá;39;Masculino;No Asegurado;5
2014;10 - Engativá;39;Femenino;Subsidiado;2
2014;02 - Chapinero;32;Femenino;Subsidiado;2
2014;15 - Antonio Nariño;40;Masculino;Contributivo;1
2014;16 - Puente Aranda;31;Masculino;Subsidiado;2
2014;07 - Bosa;35;Femenino;Excepción;4
2014;Sin Dato;19;Masculino;No Asegurado;2
2014;02 - Chapinero;36;Femenino;Subsidiado;1
2014;16 - Puente Aranda;18;Masculino;Excepción;1
2014;09 - Fontibón;37;Femenino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;35;Femenino;No Asegurado;2
2014;05 - Usme;38;Masculino;No Asegurado;3
2014;12 - Barrios Unidos;30;Femenino;Excepción;1
2014;04 - San Cristóbal;41;Masculino;Excepción;1
2014;01 - Usaquén;20;Femenino;Excepción;2
2014;03 - Santa Fe;15;Masculino;Subsidiado;2
2014;15 - Antonio Nariño;15;Femenino;Subsidiado;2
2014;01 - Usaquén;33;Masculino;Excepción;3
2014;10 - Engativá;34;Femenino;Subsidiado;9
2014;19 - Ciudad Bolívar;32;Masculino;Excepción;3
2014;01 - Usaquén;38;Femenino;No Asegurado;1
2014;16 - Puente Aranda;31;Femenino;No Asegurado;2
2014;12 - Barrios Unidos;18;Masculino;No Asegurado;5
2014;01 - Usaquén;48;Masculino;Contributivo;1
2014;08 - Kennedy;48;Masculino;Contributivo;1
2014;02 - Chapinero;40;Masculino;No Asegurado;1
2014;11 - Suba;29;Femenino;Especial;1
2014;12 - Barrios Unidos;23;Femenino;Excepción;1
2014;13 - Teusaquillo;27;Femenino;Subsidiado;1
2014;16 - Puente Aranda;32;Masculino;Excepción;1
2014;07 - Bosa;17;Femenino;Excepción;2
2014;08 - Kennedy;45;Masculino;Contributivo;4
2014;03 - Santa Fe;25;Masculino;No Asegurado;1
2014;05 - Usme;28;Femenino;Excepción;1
2014;01 - Usaquén;15;Masculino;No Asegurado;2
2014;03 - Santa Fe;29;Femenino;Excepción;1
2014;12 - Barrios Unidos;16;Femenino;No Asegurado;1
2014;03 - Santa Fe;31;Femenino;No Asegurado;2
2014;01 - Usaquén;34;Masculino;Subsidiado;3
2014;09 - Fontibón;37;Femenino;Especial;1
2014;18 - Rafael Uribe Uribe;40;Femenino;Subsidiado;4
2014;05 - Usme;37;Masculino;Excepción;1
2014;03 - Santa Fe;36;Femenino;Excepción;4
2014;14 - Los Mártires;37;Femenino;Excepción;1
2014;17 - La Candelaria;33;Masculino;Excepción;1
2014;15 - Antonio Nariño;26;Femenino;No Asegurado;1
2014;20 - Sumapaz;17;Masculino;Contributivo;1
2014;11 - Suba;12;Masculino;Subsidiado;1
2014;15 - Antonio Nariño;45;Femenino;Contributivo;1
2014;14 - Los Mártires;41;Masculino;Subsidiado;1
2014;01 - Usaquén;25;Femenino;Excepción;3
2014;03 - Santa Fe;41;Masculino;Excepción;1
2014;09 - Fontibón;25;Masculino;No Asegurado;2
2014;16 - Puente Aranda;43;Masculino;Excepción;1
2014;19 - Ciudad Bolívar;38;Femenino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;43;Femenino;Subsidiado;2
2014;11 - Suba;16;Masculino;Excepción;2
2014;03 - Santa Fe;39;Masculino;Subsidiado;2
2014;19 - Ciudad Bolívar;42;Masculino;Excepción;1
2014;06 - Tunjuelito;43;Masculino;No Asegurado;1
2014;11 - Suba;15;Femenino;No Asegurado;6
2014;06 - Tunjuelito;41;Femenino;Contributivo;3
2014;16 - Puente Aranda;36;Masculino;Excepción;2
2014;07 - Bosa;46;Masculino;Subsidiado;1
2014;12 - Barrios Unidos;32;Femenino;Excepción;1
2014;13 - Teusaquillo;35;Masculino;Subsidiado;1
2014;07 - Bosa;47;Masculino;Contributivo;1
2014;17 - La Candelaria;31;Femenino;Excepción;1
2014;17 - La Candelaria;18;Femenino;No Asegurado;1
2014;Sin Dato;22;Masculino;Subsidiado;2
2014;05 - Usme;30;Femenino;No Asegurado;2
2014;16 - Puente Aranda;46;Femenino;Contributivo;1
2014;19 - Ciudad Bolívar;48;Femenino;Contributivo;1
2014;Sin Dato;25;Femenino;No Asegurado;1
2014;01 - Usaquén;39;Masculino;Excepción;3
2014;02 - Chapinero;16;Masculino;Subsidiado;3
2014;14 - Los Mártires;40;Masculino;Contributivo;1
2014;09 - Fontibón;34;Masculino;No Asegurado;4
2014;08 - Kennedy;49;Femenino;Contributivo;1
2014;05 - Usme;16;Masculino;No Asegurado;5
2014;10 - Engativá;40;Masculino;Excepción;1
2014;12 - Barrios Unidos;36;Femenino;Subsidiado;2
2014;16 - Puente Aranda;47;Femenino;Excepción;1
2014;16 - Puente Aranda;20;Femenino;Excepción;2
2014;14 - Los Mártires;32;Masculino;No Asegurado;1
2014;19 - Ciudad Bolívar;36;Femenino;Excepción;1
2014;08 - Kennedy;34;Femenino;Especial;1
2014;13 - Teusaquillo;27;Masculino;Especial;1
2014;10 - Engativá;48;Masculino;Contributivo;1
2014;12 - Barrios Unidos;28;Masculino;Excepción;2
2014;11 - Suba;45;Masculino;Subsidiado;1
2014;13 - Teusaquillo;26;Femenino;No Asegurado;1
2014;15 - Antonio Nariño;18;Femenino;No Asegurado;3
2014;13 - Teusaquillo;35;Femenino;No Asegurado;1
2014;13 - Teusaquillo;34;Femenino;Subsidiado;1
2014;11 - Suba;46;Femenino;Contributivo;1
2014;02 - Chapinero;32;Masculino;Excepción;2
2014;12 - Barrios Unidos;36;Masculino;Subsidiado;1
2014;08 - Kennedy;45;Femenino;Contributivo;1
2014;09 - Fontibón;38;Masculino;Excepción;3
2014;Sin Dato;39;Masculino;Contributivo;1
2014;10 - Engativá;43;Femenino;Subsidiado;1
2014;18 - Rafael Uribe Uribe;17;Masculino;Excepción;1
2014;04 - San Cristóbal;31;Femenino;No Asegurado;4
2014;01 - Usaquén;41;Femenino;Subsidiado;2
2014;02 - Chapinero;21;Femenino;No Asegurado;1
2014;06 - Tunjuelito;39;Masculino;Subsidiado;2
2014;17 - La Candelaria;17;Femenino;Contributivo;4
2014;04 - San Cristóbal;17;Femenino;Excepción;2
2014;07 - Bosa;43;Femenino;Subsidiado;2
2014;10 - Engativá;17;Masculino;Excepción;4
2014;11 - Suba;14;Masculino;Excepción;1
2014;Sin Dato;29;Femenino;Subsidiado;2
2014;12 - Barrios Unidos;32;Femenino;Subsidiado;1
2014;13 - Teusaquillo;44;Masculino;Contributivo;3
2014;14 - Los Mártires;43;Femenino;Contributivo;2
2014;07 - Bosa;50;Femenino;Contributivo;1
2014;11 - Suba;36;Masculino;Excepción;5
2014;17 - La Candelaria;19;Masculino;No Asegurado;1
2014;17 - La Candelaria;20;Masculino;No Asegurado;1
2014;17 - La Candelaria;37;Femenino;Contributivo;2
2014;09 - Fontibón;14;Femenino;No Asegurado;1
2014;20 - Sumapaz;20;Femenino;Subsidiado;1
2014;09 - Fontibón;27;Femenino;No Asegurado;1
2014;17 - La Candelaria;28;Femenino;No Asegurado;1
2014;11 - Suba;47;Masculino;Subsidiado;1
2014;13 - Teusaquillo;31;Femenino;Subsidiado;1
2014;15 - Antonio Nariño;44;Femenino;Contributivo;1
2014;05 - Usme;35;Femenino;Excepción;2
2014;19 - Ciudad Bolívar;38;Masculino;Excepción;1
2014;16 - Puente Aranda;20;Masculino;Excepción;1
2014;06 - Tunjuelito;34;Femenino;Excepción;1
2014;01 - Usaquén;46;Femenino;Contributivo;1
2014;03 - Santa Fe;32;Masculino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;27;Masculino;Excepción;5
2014;09 - Fontibón;38;Femenino;Excepción;1
2014;03 - Santa Fe;30;Masculino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;20;Masculino;Excepción;2
2014;01 - Usaquén;39;Femenino;Excepción;1
2014;07 - Bosa;39;Femenino;Excepción;1
2014;11 - Suba;43;Masculino;No Asegurado;1
2014;11 - Suba;15;Masculino;Excepción;1
2014;07 - Bosa;22;Masculino;Excepción;2
2014;08 - Kennedy;47;Masculino;Contributivo;2
2014;08 - Kennedy;40;Masculino;Especial;1
2014;02 - Chapinero;28;Masculino;Subsidiado;1
2014;Sin Dato;18;Femenino;Contributivo;2
2014;10 - Engativá;37;Femenino;No Asegurado;1
2014;01 - Usaquén;42;Masculino;No Asegurado;1
2014;05 - Usme;44;Femenino;No Asegurado;1
2014;01 - Usaquén;42;Femenino;Excepción;1
2014;12 - Barrios Unidos;18;Masculino;Excepción;2
2014;16 - Puente Aranda;19;Femenino;Excepción;2
2014;02 - Chapinero;30;Masculino;Excepción;4
2014;01 - Usaquén;38;Femenino;Excepción;1
2014;19 - Ciudad Bolívar;15;Masculino;Excepción;1
2014;17 - La Candelaria;20;Femenino;Subsidiado;3
2014;18 - Rafael Uribe Uribe;21;Femenino;Excepción;1
2014;11 - Suba;13;Masculino;Contributivo;1
2014;17 - La Candelaria;33;Femenino;Subsidiado;1
2014;12 - Barrios Unidos;41;Femenino;Especial;1
2014;13 - Teusaquillo;23;Masculino;Especial;1
2014;06 - Tunjuelito;29;Masculino;Excepción;1
2014;15 - Antonio Nariño;33;Femenino;Subsidiado;1
2014;15 - Antonio Nariño;20;Masculino;No Asegurado;4
2014;07 - Bosa;41;Femenino;No Asegurado;1
2014;04 - San Cristóbal;38;Femenino;Excepción;1
2014;13 - Teusaquillo;16;Masculino;Subsidiado;1
2014;Sin Dato;21;Masculino;Contributivo;1
2014;20 - Sumapaz;41;Femenino;Subsidiado;1
2014;19 - Ciudad Bolívar;44;Femenino;Subsidiado;2
2014;05 - Usme;43;Femenino;No Asegurado;1
2014;09 - Fontibón;14;Femenino;Subsidiado;2
2014;02 - Chapinero;39;Femenino;Subsidiado;1
2014;12 - Barrios Unidos;34;Femenino;Subsidiado;2
2014;13 - Teusaquillo;22;Masculino;Excepción;2
2014;08 - Kennedy;45;Masculino;Excepción;1
2014;05 - Usme;25;Femenino;Excepción;5
2014;05 - Usme;16;Femenino;Excepción;1
2014;03 - Santa Fe;24;Masculino;Excepción;2
2014;05 - Usme;45;Femenino;Subsidiado;2
2014;07 - Bosa;54;Femenino;No Asegurado;1
2014;09 - Fontibón;40;Masculino;No Asegurado;1
2014;10 - Engativá;38;Femenino;Subsidiado;4
2014;06 - Tunjuelito;24;Femenino;No Asegurado;3
2014;09 - Fontibón;19;Femenino;Excepción;2
2014;Sin Dato;19;Femenino;Contributivo;2
2014;08 - Kennedy;52;Femenino;Contributivo;1
2014;08 - Kennedy;39;Masculino;No Asegurado;1
2014;15 - Antonio Nariño;23;Femenino;Excepción;3
2014;16 - Puente Aranda;43;Masculino;Contributivo;4
2014;19 - Ciudad Bolívar;45;Masculino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;37;Masculino;No Asegurado;2
2014;14 - Los Mártires;30;Femenino;Excepción;1
2014;02 - Chapinero;32;Femenino;No Asegurado;3
2014;06 - Tunjuelito;26;Femenino;No Asegurado;6
2014;18 - Rafael Uribe Uribe;38;Femenino;Excepción;1
2014;15 - Antonio Nariño;34;Masculino;No Asegurado;1
2014;13 - Teusaquillo;35;Masculino;Excepción;1
2014;13 - Teusaquillo;25;Masculino;Subsidiado;2
2014;13 - Teusaquillo;24;Masculino;Subsidiado;1
2014;03 - Santa Fe;21;Femenino;Excepción;1
2014;20 - Sumapaz;27;Masculino;Contributivo;1
2014;06 - Tunjuelito;27;Femenino;No Asegurado;3
2014;16 - Puente Aranda;43;Femenino;Contributivo;2
2014;02 - Chapinero;37;Masculino;Subsidiado;1
2014;18 - Rafael Uribe Uribe;38;Masculino;Excepción;1
2014;08 - Kennedy;36;Masculino;Especial;1
2014;Sin Dato;30;Masculino;No Asegurado;2
2014;16 - Puente Aranda;42;Masculino;Subsidiado;1
2014;09 - Fontibón;15;Femenino;Excepción;2
2014;03 - Santa Fe;17;Femenino;Excepción;1
2014;03 - Santa Fe;42;Femenino;Excepción;1
2014;07 - Bosa;12;Femenino;Contributivo;1
2014;06 - Tunjuelito;17;Masculino;Excepción;1
2014;17 - La Candelaria;39;Femenino;Contributivo;1
2014;02 - Chapinero;20;Femenino;Excepción;2
2014;12 - Barrios Unidos;21;Masculino;Excepción;2
2014;17 - La Candelaria;26;Masculino;Excepción;1
2014;20 - Sumapaz;45;Masculino;Subsidiado;1
2014;08 - Kennedy;14;Femenino;No Asegurado;2
2014;12 - Barrios Unidos;44;Masculino;Contributivo;1
2014;05 - Usme;15;Femenino;Excepción;1
2014;14 - Los Mártires;36;Femenino;No Asegurado;1
2014;01 - Usaquén;38;Masculino;Especial;1
2014;15 - Antonio Nariño;14;Femenino;Contributivo;1
2014;Sin Dato;24;Femenino;Contributivo;1
2014;07 - Bosa;35;Femenino;No Asegurado;5
2014;13 - Teusaquillo;31;Masculino;Excepción;1
2014;13 - Teusaquillo;45;Femenino;Contributivo;2
2014;06 - Tunjuelito;16;Masculino;Excepción;2
2014;04 - San Cristóbal;38;Masculino;Excepción;1
2014;14 - Los Mártires;28;Femenino;No Asegurado;1
2014;16 - Puente Aranda;18;Femenino;Excepción;1
2014;15 - Antonio Nariño;42;Femenino;Contributivo;1
2014;02 - Chapinero;40;Femenino;Excepción;1
2014;19 - Ciudad Bolívar;43;Femenino;Subsidiado;1
2014;Sin Dato;24;Masculino;No Asegurado;2
2014;15 - Antonio Nariño;28;Masculino;Subsidiado;2
2014;11 - Suba;37;Masculino;Subsidiado;3
2014;01 - Usaquén;44;Masculino;Subsidiado;2
2014;10 - Engativá;45;Masculino;Excepción;1
2014;15 - Antonio Nariño;13;Masculino;Contributivo;1
2014;Sin Dato;29;Femenino;Excepción;1
2014;02 - Chapinero;19;Masculino;No Asegurado;3
2014;05 - Usme;19;Femenino;Excepción;2
2014;10 - Engativá;39;Masculino;Especial;1
2014;02 - Chapinero;23;Masculino;Excepción;2
2014;13 - Teusaquillo;15;Masculino;Contributivo;2
2014;08 - Kennedy;52;Femenino;Subsidiado;1
2014;06 - Tunjuelito;36;Femenino;Subsidiado;1
2014;02 - Chapinero;34;Femenino;Subsidiado;1
2014;16 - Puente Aranda;38;Femenino;Excepción;2
2014;06 - Tunjuelito;13;Femenino;Contributivo;1
2014;07 - Bosa;40;Masculino;No Asegurado;1
2014;Sin Dato;17;Femenino;Subsidiado;4
2014;15 - Antonio Nariño;26;Femenino;Excepción;1
2014;04 - San Cristóbal;45;Masculino;No Asegurado;1
2014;04 - San Cristóbal;28;Femenino;No Asegurado;4
2014;02 - Chapinero;27;Masculino;Subsidiado;3
2014;02 - Chapinero;21;Masculino;No Asegurado;2
2014;10 - Engativá;14;Femenino;Contributivo;2
2014;14 - Los Mártires;28;Masculino;No Asegurado;1
2014;15 - Antonio Nariño;27;Masculino;No Asegurado;1
2014;13 - Teusaquillo;21;Femenino;Excepción;2
2014;12 - Barrios Unidos;32;Masculino;Subsidiado;1
2014;Sin Dato;35;Masculino;Subsidiado;1
2014;13 - Teusaquillo;39;Femenino;Subsidiado;1
2014;04 - San Cristóbal;43;Masculino;Subsidiado;1
2014;01 - Usaquén;15;Femenino;No Asegurado;2
2014;03 - Santa Fe;23;Femenino;Excepción;1
2014;17 - La Candelaria;32;Masculino;No Asegurado;1
2014;14 - Los Mártires;40;Masculino;Subsidiado;1
2014;02 - Chapinero;23;Femenino;Excepción;1
2014;07 - Bosa;14;Femenino;No Asegurado;1
2014;19 - Ciudad Bolívar;44;Masculino;No Asegurado;1
2014;10 - Engativá;40;Femenino;Excepción;1
2014;06 - Tunjuelito;29;Masculino;No Asegurado;3
2014;17 - La Candelaria;30;Femenino;No Asegurado;1
2014;15 - Antonio Nariño;16;Masculino;No Asegurado;1
2014;14 - Los Mártires;34;Masculino;No Asegurado;3
2014;02 - Chapinero;28;Femenino;Subsidiado;1
2014;07 - Bosa;13;Femenino;Contributivo;2
2014;17 - La Candelaria;28;Masculino;Contributivo;3
2014;Sin Dato;31;Femenino;Contributivo;2
2014;20 - Sumapaz;28;Femenino;Contributivo;1
2014;08 - Kennedy;44;Masculino;Subsidiado;1
2014;03 - Santa Fe;40;Femenino;Subsidiado;1
2014;03 - Santa Fe;37;Masculino;No Asegurado;1
2014;03 - Santa Fe;17;Masculino;Excepción;1
2014;20 - Sumapaz;18;Femenino;Subsidiado;1
2014;03 - Santa Fe;44;Masculino;Subsidiado;1
2014;01 - Usaquén;46;Masculino;Contributivo;2
2014;02 - Chapinero;20;Masculino;No Asegurado;2
2014;17 - La Candelaria;21;Masculino;Contributivo;2
2014;18 - Rafael Uribe Uribe;29;Femenino;Excepción;3
2014;07 - Bosa;17;Femenino;Especial;1
2014;05 - Usme;40;Masculino;Excepción;1
2014;03 - Santa Fe;27;Femenino;Excepción;1
2014;07 - Bosa;17;Masculino;Excepción;1
2014;10 - Engativá;44;Masculino;Subsidiado;1
2014;12 - Barrios Unidos;36;Femenino;Excepción;1
2014;16 - Puente Aranda;34;Femenino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;37;Femenino;Excepción;1
2014;09 - Fontibón;45;Femenino;Contributivo;2
2014;15 - Antonio Nariño;23;Masculino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;51;Masculino;Contributivo;1
2014;08 - Kennedy;13;Masculino;Subsidiado;1
2014;12 - Barrios Unidos;38;Femenino;Subsidiado;1
2014;Sin Dato;33;Masculino;Contributivo;1
2014;17 - La Candelaria;17;Masculino;Contributivo;2
2014;15 - Antonio Nariño;29;Masculino;Subsidiado;1
2014;18 - Rafael Uribe Uribe;32;Masculino;No Asegurado;1
2014;11 - Suba;52;Masculino;No Asegurado;1
2014;17 - La Candelaria;27;Femenino;Subsidiado;1
2014;16 - Puente Aranda;23;Femenino;No Asegurado;4
2014;09 - Fontibón;35;Masculino;Excepción;1
2014;10 - Engativá;51;Femenino;Contributivo;1
2014;01 - Usaquén;18;Femenino;Excepción;1
2014;01 - Usaquén;35;Femenino;Subsidiado;2
2014;13 - Teusaquillo;24;Masculino;No Asegurado;2
2014;04 - San Cristóbal;23;Masculino;Excepción;2
2014;Sin Dato;31;Masculino;Contributivo;1
2014;15 - Antonio Nariño;43;Masculino;Excepción;1
2014;06 - Tunjuelito;27;Masculino;Excepción;1
2014;14 - Los Mártires;39;Femenino;No Asegurado;1
2014;02 - Chapinero;52;Femenino;Contributivo;1
2014;13 - Teusaquillo;39;Femenino;No Asegurado;1
2014;19 - Ciudad Bolívar;12;Femenino;Contributivo;1
2014;12 - Barrios Unidos;23;Masculino;Excepción;1
2014;06 - Tunjuelito;46;Masculino;Subsidiado;1
2014;08 - Kennedy;40;Femenino;No Asegurado;1
2014;18 - Rafael Uribe Uribe;19;Femenino;Especial;1
2014;02 - Chapinero;25;Femenino;No Asegurado;1
2014;14 - Los Mártires;43;Femenino;Subsidiado;1
2014;18 - Rafael Uribe Uribe;44;Masculino;No Asegurado;1
2014;16 - Puente Aranda;51;Masculino;Contributivo;1
2014;03 - Santa Fe;44;Femenino;Contributivo;1
2014;17 - La Candelaria;41;Femenino;No Asegurado;1
2014;07 - Bosa;48;Masculino;Contributivo;1
2014;20 - Sumapaz;26;Masculino;Contributivo;1
2014;07 - Bosa;37;Femenino;Excepción;1
2014;16 - Puente Aranda;44;Masculino;Subsidiado;1
2014;15 - Antonio Nariño;28;Masculino;Excepción;1
2014;17 - La Candelaria;15;Masculino;Contributivo;1
2014;Sin Dato;17;Masculino;Subsidiado;2
2014;17 - La Candelaria;37;Masculino;Contributivo;4
2014;10 - Engativá;33;Masculino;Especial;1
2014;12 - Barrios Unidos;29;Femenino;No Asegurado;1
2014;07 - Bosa;47;Femenino;Contributivo;1
2014;11 - Suba;45;Masculino;No Asegurado;1
2014;03 - Santa Fe;27;Masculino;No Asegurado;1
2014;09 - Fontibón;37;Femenino;Excepción;1
2014;06 - Tunjuelito;29;Femenino;No Asegurado;2
2014;08 - Kennedy;41;Masculino;Excepción;1
2014;19 - Ciudad Bolívar;41;Masculino;Excepción;1
2014;15 - Antonio Nariño;25;Masculino;No Asegurado;2
2014;02 - Chapinero;31;Femenino;No Asegurado;2
2014;15 - Antonio Nariño;22;Femenino;Excepción;1
2014;17 - La Candelaria;27;Masculino;Excepción;1
2014;08 - Kennedy;37;Femenino;Especial;1
2014;18 - Rafael Uribe Uribe;37;Masculino;Excepción;1
2014;16 - Puente Aranda;45;Masculino;Subsidiado;1
2014;07 - Bosa;40;Masculino;Excepción;1
2014;15 - Antonio Nariño;29;Masculino;No Asegurado;1
2014;06 - Tunjuelito;32;Masculino;Excepción;2
2014;03 - Santa Fe;45;Femenino;Contributivo;1
2014;14 - Los Mártires;32;Masculino;Excepción;2
2014;09 - Fontibón;44;Femenino;Contributivo;2
2014;17 - La Candelaria;23;Femenino;Contributivo;2
2014;04 - San Cristóbal;46;Femenino;Contributivo;1
2014;19 - Ciudad Bolívar;15;Femenino;Excepción;2
2014;18 - Rafael Uribe Uribe;19;Femenino;Excepción;1
2014;04 - San Cristóbal;35;Femenino;Excepción;1
2014;07 - Bosa;44;Femenino;No Asegurado;1
2014;03 - Santa Fe;41;Femenino;Subsidiado;1
2014;05 - Usme;45;Masculino;Subsidiado;1
2014;06 - Tunjuelito;46;Femenino;Contributivo;1
2014;05 - Usme;43;Masculino;Contributivo;1
2014;01 - Usaquén;43;Masculino;Subsidiado;1
2014;09 - Fontibón;39;Masculino;No Asegurado;2
2014;06 - Tunjuelito;16;Femenino;No Asegurado;1
2014;13 - Teusaquillo;28;Masculino;Subsidiado;1
2014;14 - Los Mártires;42;Masculino;Contributivo;1
2014;08 - Kennedy;44;Femenino;Subsidiado;1
2014;17 - La Candelaria;33;Masculino;No Asegurado;1
2014;01 - Usaquén;18;Masculino;Excepción;1
2014;03 - Santa Fe;44;Masculino;Contributivo;1
2014;19 - Ciudad Bolívar;10;Masculino;Subsidiado;1
2014;01 - Usaquén;43;Masculino;No Asegurado;1
2014;01 - Usaquén;37;Femenino;No Asegurado;1
2014;12 - Barrios Unidos;40;Masculino;No Asegurado;1
2014;02 - Chapinero;31;Masculino;Subsidiado;1
2014;Sin Dato;27;Masculino;No Asegurado;1
2014;20 - Sumapaz;33;Femenino;No Asegurado;1
2014;03 - Santa Fe;35;Masculino;Especial;1
2014;01 - Usaquén;33;Masculino;Subsidiado;2
2014;01 - Usaquén;45;Femenino;Subsidiado;1
2014;15 - Antonio Nariño;26;Masculino;Excepción;1
2014;Sin Dato;33;Femenino;No Asegurado;1
2014;01 - Usaquén;16;Femenino;Excepción;2
